BODEGA,CODIGO,NEW_MAX
212,0000116213,5
213,08724,4
219,04018,9
220,06291,2
220,07164,2
226,0000129633,2
228,12385,4
229,0000118776,2
234,0000129938,2
234,00596,2
234,12805,2
244,0000125043,3
244,0000130107,2
247,0000127097,4
250,0000133291,8
250,0000133931,8
250,12996,8
250,29378,8
252,0000113128,9
253,0000136017,4
255,0000112182,4
256,0000114468,5
256,08673,4
268,0000117712,4
268,0000121781,4
268,07235,4
269,0000105274,4
274,0000111705,2
274,0000128662,2
276,0000106119,4
276,0000128912,4
277,01109,6
277,07971,2
283,0000107769,9
283,0000119909,4
283,0000121211,2
283,12355,2
287,0000128606,4
289,0000122527,4
295,0000119273,4
302,0000106794,4
302,0000118716,7
302,0000125443,7
302,0000130461,4
303,00589,8
305,0000126764,2
309,01989,5
309,02308,11
309,05751,4
310,0000103754,8
310,09967,4
312,0000133312,2
3127,00020,3
3133,00585,4
3133,13557,4
3134,0000111869,4
3134,0000120528,4
3134,06270,4
3135,0000103871,4
3136,0000119996,8
3136,13435,8
3137,07170,2
3139,10198,3
314,0000105975,8
314,0000133597,8
314,0000134848,8
314,0000135260,4
314,11976,8
3143,0000130126,3
3144,0000131932,4
3144,0000134939,7
3144,0000142148,4
3144,04154,4
3145,0000132950,2
3147,0000106653,2
3147,0000136767,2
3147,10860,2
3148,01877,2
3149,0000131653,3
3149,10436,3
3151,10300,5
3153,0000123823,2
317,0000102068,8
317,0000122641,2
317,0000137438,2
317,16636,8
319,0000116833,9
321,0000103579,4
321,0000128142,4
321,0000130153,4
321,0000135373,2
322,0000121858,4
322,0000137411,7
322,05645,4
324,0000101880,8
324,0000107283,2
324,0000116285,4
324,0000134941,2
325,0000127199,4
325,0000136300,2
326,0000104679,4
326,0000127248,2
326,0000134650,7
326,08745,4
333,0000117843,2
336,0000109106,2
337,0000138086,4
339,0000104681,4
339,0000131595,4
339,0000135774,4
343,0000121650,4
345,0000105481,4
345,0000119996,4
345,07592,4
345,08583,7
346,01712,2
352,0000127076,7
352,0000134648,7
353,0000118918,3
355,12907,4
358,0000131622,2
358,08235,4
366,01530,8
377,0000124308,4
377,0000128912,4
380,0000129277,5
383,09475,4
384,10295,7
385,0000129976,4
390,00698,4
391,0000125186,4
391,02341,4
392,0000116832,4
393,0000103871,4
394,0000105518,4
394,0000106054,4
394,0000126793,8
394,0000132926,2
395,0000129937,4
396,0000110233,4
396,0000136274,4
396,06233,8
400,0000131554,5
400,04072,5
401,13885,2
402,0000137336,2
402,09072,4
403,0000109341,109
403,0000135246,4
403,09382,4
415,0000117152,4
415,0000142309,4
416,0000116279,2
416,0000129454,2
416,0000130456,19
416,0000135372,2
418,0000109548,2
418,0000123278,5
418,0000135940,5
419,0000116379,4
424,0000113037,4
424,16586,4
427,0000140830,5
427,02346,11
429,10863,6
434,12866,5
439,0000116833,4
439,0000123983,2
445,04572,9
445,05390,2
445,12175,2
448,0000100163,7
451,0000105006,2
451,0000113441,2
451,0000122032,2
451,0000129083,2
451,0000130158,7
451,0000131984,2
451,0000133810,2
451,10377,2
451,24218,7
452,12107,4
453,0000128954,4
453,0000140584,4
459,0000109077,4
461,0000122353,4
461,05020,7
461,16647,4
464,0000126793,4
464,0000130075,4
464,04378,4
470,0000111554,2
473,0000113914,3
475,0000120651,2
475,0000127006,9
475,0000138508,2
475,09408,2
477,05393,4
479,12150,2
485,0000110878,4
485,0000124928,7
486,0000112862,2
486,07207,2
489,0000135482,8
494,04572,4
495,0000133563,2
497,08642,4
502,0000104204,7
502,08541,9
504,0000100895,3
504,0000122461,3
504,0000133408,3
504,01575,3
504,07499,4
509,05751,9
510,0000114873,4
511,17461,8
517,01989,4
518,0000117995,2
518,0000121537,2
518,0000125135,2
518,12871,4
523,0000131768,2
523,0000138430,2
525,0000122939,4
525,0000136204,4
525,0000142129,2
525,04415,4
525,05304,9
539,0000130141,17
539,12996,7
540,0000130762,13
540,04376,2
546,0000120649,4
549,06086,4
550,0000128146,4
550,0000134798,4
552,0000103622,4
552,13457,2
557,0000133061,2
557,0000135011,9
558,0000128716,4
559,0000116289,2
560,0000136372,2
561,13435,15
562,0000112199,2
562,13598,3
562,13833,5
563,0000121679,4
563,0000137945,4
563,04055,4
565,0000116983,2
565,24376,2
566,0000112662,4
572,10239,4
573,0000128954,8
573,12399,8
577,0000122790,4
577,0000123997,4
577,01323,4
580,0000135290,2
582,0000112009,2
582,0000138189,2
582,07289,25
582,09922,2
582,15164,2
582,16413,2
587,0000122033,5
587,01131,5
587,12132,5
589,0000133277,2
592,0000127006,4
604,0000131554,4
604,0000132805,4
604,0000135940,7
604,0000137832,2
604,0000139167,2
604,06726,4
604,08636,4
608,0000120655,4
608,0000132402,2
608,02211,11
608,07043,4
608,09971,4
608,12074,2
622,05826,4
622,16636,7
629,0000123969,3
632,0000122848,2
632,0000129190,2
632,0000134289,6
632,0000135205,2
636,0000118775,2
640,13557,8
642,0000116971,4
642,0000120491,4
642,12136,7
645,0000104220,4
645,0000105798,4
653,05666,3
654,0000101880,4
671,01709,4
678,0000135574,4
682,0000132609,4
684,0000130882,4
684,06078,8
684,13557,8
694,0000124928,6
696,0000134650,8
696,08476,4
696,12051,4
704,0000125020,4
704,12075,2
704,29666,4
709,0000122777,2
709,0000125084,2
709,0000133822,4
709,13660,7
713,02345,3
715,0000119797,3
715,0000133306,4
715,0000141407,3
715,01720,8
715,05666,8
729,0000127098,5
729,0000132428,5
751,0000137986,4
760,0000132254,4
760,24482,2
762,0000113037,8
762,0000120199,2
762,0000124078,4
762,0000130656,8
762,09166,2
773,0000132921,2
774,0000114468,4
774,07166,4
775,0000105975,2
777,0000129597,6
791,0000117721,2
792,0000135482,6
792,04033,4
809,0000124987,8
811,0000110974,2
811,07055,2
818,0000131595,7
818,0000132956,4
818,05379,4
818,24271,4
819,05417,5
820,0000106119,8
820,0000133520,2
823,0000123278,8
825,0000119794,2
825,04203,10
830,0000107283,2
830,0000114072,4
830,0000128587,4
830,0000140693,2
830,17610,2
832,0000128787,4
837,0000112662,11
837,0000121385,3
837,0000130616,3
837,0000132354,3
837,0000132756,3
837,0000135013,3
837,12638,3
837,12996,10
838,13223,4
842,06078,4
842,08673,4
849,0000131737,4
850,0000121845,6
855,0000130455,4
855,08549,7
859,0000106653,4
859,0000125011,2
859,02106,4
859,05949,2
859,17430,4
861,0000106684,2
861,0000120025,3
861,0000130159,8
861,0000132994,5
861,04427,2
861,12457,2
871,0000105160,4
871,0000110666,2
880,0000122938,6
881,0000127006,9
886,0000132355,2
886,05467,2
894,0000119996,3
894,0000137770,2
897,05667,4
899,0000124083,4
924,0000140637,2
943,13704,4
004,0000140781,4
008,0000130024,4
008,0000131215,2
008,0000131986,2
010,10260,11
011,0000133335,7
013,0000139509,2
017,0000106013,2
017,0000131013,2
017,02233,11
017,19803,11
029,17773,2
034,0000135814,2
036,0000128397,2
036,0000131653,8
036,06678,4
037,0000128613,4
037,0000142237,2
037,01543,2
037,05358,11
037,12156,4
037,21785,2
040,0000128397,3
040,12384,11
042,0000129909,4
042,12241,4
043,0000109536,4
043,0000132537,4
048,0000123237,2
048,07563,2
050,0000123823,4
051,00975,2
054,0000131677,4
054,09984,4
057,0000136503,4
058,0000130861,2
058,05878,23
058,19381,5
060,0000111118,2
061,0000100304,2
061,08877,4
061,12302,2
064,12457,4
065,0000133461,4
065,12171,4
066,0000124987,7
066,13704,4
069,0000125136,3
075,0000123823,7
077,04018,4
077,12324,4
079,12131,3
081,0000118651,2
081,00403,4
082,0000117416,2
082,0000123128,2
082,20373,2
088,05304,6
090,0000109077,4
090,12132,8
091,0000135393,2
091,00092,3
1003,0000104897,2
1003,0000111557,2
1007,0000115372,2
1007,0000135290,2
101,13269,2
1020,0000107202,2
1022,0000136748,4
103,0000136291,2
1031,0000118716,7
1032,08746,4
1032,18806,4
1037,0000104101,2
1037,0000130158,7
1037,0000139333,2
1037,12484,4
1039,0000104292,4
1039,07166,4
1042,0000129920,7
1042,0000135564,4
1042,01720,7
1044,0000122765,12
1044,00070,7
1044,05722,4
1045,0000130646,2
1045,0000133931,8
1046,0000128142,4
1052,0000124229,6
106,0000115415,4
106,0000121674,6
106,0000136373,4
106,0000137630,4
1065,05916,4
1070,00092,8
1072,0000105569,7
109,0000115375,11
109,06984,3
109,09699,3
109,12057,10
1096,0000133931,3
1096,0000134786,3
1096,12356,6
110,0000133291,5
1105,0000132922,2
1105,09920,7
1106,08619,2
1110,0000132951,2
1110,01424,2
1113,01881,5
1124,0000114743,2
1124,0000136491,2
1124,29952,2
1126,0000137586,4
1126,08575,2
1126,13458,2
1126,13884,2
1127,0000129920,4
1127,12927,4
1131,0000132428,8
1131,0000132792,4
1131,00431,8
1131,05396,4
1134,0000106653,5
114,0000124849,2
115,06231,7
125,09454,2
125,23970,2
126,05370,4
126,05430,4
126,20373,4
129,00424,9
129,06086,4
129,09466,4
131,0000120499,2
131,0000122775,2
131,0000133686,2
131,06231,6
131,13703,2
131,24580,2
137,0000100791,2
137,0000130506,2
137,0000130853,3
137,05878,4
138,0000130711,4
138,08235,7
146,05234,4
146,05668,4
151,12996,8
152,0000121312,8
152,13435,8
155,0000115375,4
155,0000140812,4
155,02141,2
155,13640,4
156,0000119797,2
159,0000114468,3
160,00942,2
163,05722,4
163,10923,4
163,15141,4
164,0000132541,2
164,0000140851,2
1695,0000132425,6
1696,07166,8
1697,05782,2
1702,0000130649,5
1703,0000128610,7
1703,05665,7
1712,0000119445,2
1717,0000114086,3
1717,0000125182,3
1717,0000127076,6
1717,0000128470,6
1718,09072,4
173,0000102068,7
173,0000104163,4
173,0000106106,2
173,0000110878,4
173,0000136042,4
173,12336,2
173,19209,2
1734,0000120649,12
1734,13833,15
1735,0000101880,4
1735,0000131609,4
1738,0000101842,7
1738,0000135393,3
1739,04418,4
174,0000123564,11
174,04663,8
1741,0000128195,3
1750,0000134845,3
1750,14744,5
1759,0000111554,2
1759,02233,4
176,0000130980,3
176,04160,5
176,10804,12
176,16467,3
1763,01530,5
1764,0000104649,4
1770,0000124308,4
1777,0000124308,6
1783,0000108800,3
1783,08673,6
1788,10863,4
1789,0000105275,8
1789,0000123121,10
1789,0000124986,3
1789,0000142074,3
1791,0000132859,10
1791,05352,9
1801,0000132427,4
1801,0000135799,4
1804,0000136509,2
1804,07289,14
1804,08528,2
1826,0000130402,3
184,0000128245,4
184,0000129938,4
184,0000130665,2
184,0000132254,4
1846,13660,4
1849,0000103622,8
185,0000115882,2
185,08726,2
185,12585,4
1855,0000128912,2
1855,0000133291,3
1865,0000124229,4
1868,0000104292,4
1868,13373,17
1869,0000127024,7
1869,01763,7
1876,0000119599,3
1876,19803,2
1880,0000119906,2
1880,0000122762,8
1880,0000132397,2
189,0000125113,8
189,04203,4
190,00589,11
1901,0000134799,2
1909,05257,4
1917,0000129919,2
1917,05658,6
1917,06739,2
1917,16636,6
192,0000106171,4
192,0000137217,2
1941,02148,2
1941,17662,2
1942,0000134465,2
1942,13355,3
1956,0000116379,10
1956,07890,4
1956,30457,4
1979,0000134650,2
1979,0000139662,2
1981,12385,4
199,0000132255,4
199,08222,2
1995,0000123969,4
200,0000101880,15
200,0000112711,9
200,0000134362,2
200,12324,13
2012,0000101930,2
2012,0000120655,4
2012,0000134195,4
2012,0000134638,4
2012,0000135096,4
2012,0000137294,4
202,0000129277,4
202,01718,4
2057,0000101872,4
2057,13458,4
2058,0000112182,4
2058,0000121858,2
2058,12996,4
2066,13373,14
2076,0000104915,2
2076,0000135201,4
208,0000118399,2
208,0000130826,2
208,05751,8
208,07363,2
2082,0000105160,6
2087,0000133335,6
2092,0000106602,2
2092,0000135246,2
2092,07973,2
2092,08955,2
2098,02345,2
2098,11245,3
2098,12569,3
2102,09971,2
2103,0000122007,2
2103,0000135198,2
2103,08816,2
211,0000128912,4
211,08577,4
211,10183,2
2113,0000136375,2
2113,05430,2
2115,0000139401,9
2117,0000140268,4
2117,06078,4
212,04072,6
213,05719,4
217,0000106236,4
220,0000108394,2
224,06233,4
228,08619,4
228,29666,4
229,0000114468,5
234,0000109079,2
234,13120,2
243,0000135521,9
244,0000132320,2
244,0000132361,2
244,08476,3
247,0000126916,4
251,0000106107,7
253,0000107769,4
255,0000137037,2
255,09992,4
265,24218,7
268,0000119786,4
268,09809,4
274,0000105006,2
274,0000120649,8
274,0000123943,4
274,0000126756,4
274,0000132904,2
274,08583,4
274,08838,4
275,0000136417,4
275,09072,4
275,19193,4
277,0000111141,2
277,0000117424,2
277,0000130454,2
283,0000137037,2
283,0000137777,2
283,0000139447,2
283,01720,9
283,05531,4
287,0000105217,4
287,0000136768,4
289,0000122948,4
289,0000135240,4
289,08982,4
289,09408,4
289,15391,4
291,0000136291,2
291,0000138250,4
291,04065,2
291,12132,9
302,0000122981,7
302,01574,4
302,04663,7
303,0000121253,4
303,0000121312,8
305,0000136662,2
309,0000114468,4
309,0000131554,4
309,0000135521,4
312,0000128973,2
312,0000130877,2
312,0000130879,2
312,05380,10
312,16505,2
3131,0000118716,4
3134,0000129532,4
3135,0000104546,4
3137,0000136458,2
314,0000128730,4
314,05916,4
3143,0000114039,3
3143,0000136318,3
3143,12385,3
3144,0000114085,4
3144,07402,4
3145,0000106653,2
3145,0000109089,2
3147,0000135525,2
3149,20373,2
3151,0000134415,3
3151,04471,6
3152,0000134362,4
3152,0000136768,4
3153,0000141630,2
3153,0000142154,2
3156,0000132429,2
3157,12569,3
317,00572,2
317,14668,2
319,09054,4
321,0000127049,4
321,09139,2
322,0000101699,7
322,0000122047,4
322,00763,4
322,04665,4
322,08616,4
324,0000121032,4
325,0000125080,2
325,0000125172,4
325,0000128397,2
325,0000133587,2
325,0000135194,2
330,05234,8
332,0000135799,2
333,01256,2
334,0000110358,2
334,0000128985,2
336,0000127395,4
336,0000129191,2
337,0000104649,2
337,0000114635,4
337,0000137987,2
339,0000137886,4
343,0000123121,8
345,0000128610,4
345,01989,7
346,01718,4
346,07214,4
346,09408,4
352,0000123566,4
352,0000129595,4
352,14575,4
355,0000106087,4
358,12324,4
359,0000106749,2
359,0000112182,3
369,0000122185,2
369,04500,2
377,0000100738,2
377,0000104679,4
377,0000128710,4
377,01202,4
380,0000123565,4
382,04203,4
383,0000100788,4
383,0000133093,4
384,04831,4
384,13894,4
387,0000135201,7
389,0000125458,2
389,0000127190,2
391,0000101880,6
391,0000135011,4
391,06389,4
391,10436,4
392,0000119923,2
394,0000106793,4
394,0000129560,2
394,0000135241,4
395,09404,4
396,13122,4
396,19705,4
400,0000134493,2
400,10811,2
401,0000138251,2
402,0000121674,2
402,12799,4
403,0000102539,4
403,0000130158,15
403,0000140830,4
404,0000106119,4
415,0000115068,2
416,0000123090,4
418,05968,7
418,12019,5
419,02308,6
419,05658,6
424,05047,4
424,05379,4
427,0000122754,5
431,01204,4
434,09134,6
439,02341,4
439,07161,2
444,08235,8
445,0000119134,9
445,0000127098,11
451,0000101993,4
451,0000123565,4
452,0000131632,4
453,0000127006,11
453,0000130141,16
453,0000134365,4
453,0000135394,11
453,08955,4
453,09992,2
459,12908,4
461,0000121513,4
464,05381,4
470,24271,4
475,0000135904,9
475,0000136424,2
477,0000124484,2
479,0000107769,8
485,0000108041,4
486,0000100079,2
486,0000128127,2
486,0000138251,2
486,15163,2
489,0000107769,8
489,0000133420,4
489,0000134825,4
489,0000134848,8
489,19803,4
492,0000128616,6
492,09971,4
494,0000130088,2
494,0000130455,2
494,06306,2
495,12294,2
497,02033,4
502,0000104292,7
502,0000128423,4
502,0000136643,7
502,09618,4
504,0000128080,4
504,0000128716,4
504,0000135182,3
504,0000140783,4
504,12569,4
509,0000132067,2
510,0000103923,4
510,0000128107,4
510,0000139328,4
511,0000121650,2
513,0000133289,13
513,01109,2
513,08673,11
515,0000130854,5
518,0000101878,2
518,0000134170,2
518,0000139607,4
518,01877,4
521,0000128884,2
523,0000134649,4
523,12697,2
525,0000119440,2
525,0000136042,2
525,12474,2
526,0000108390,4
527,0000125443,12
528,06086,12
528,15514,2
542,0000134158,2
546,04083,4
549,0000127024,4
549,04665,13
552,0000129934,4
552,01880,2
552,13142,4
557,0000103872,2
557,0000121516,2
557,0000130656,5
557,07235,2
558,0000134875,4
559,0000129181,2
559,12132,4
560,0000125103,5
560,00294,2
561,0000131577,4
562,0000136375,2
562,0000136714,4
562,05949,2
563,0000101950,8
563,0000132315,4
563,0000133930,4
563,0000134843,4
563,13357,4
565,0000109148,2
565,0000123962,2
572,0000126793,4
572,09082,6
572,12173,4
577,05374,2
582,12279,9
582,13458,9
589,08618,2
604,0000103871,7
604,0000107968,2
604,0000124375,2
604,0000133554,2
604,08211,2
605,04572,8
605,08272,2
608,0000129531,2
608,0000131316,4
608,0000131609,4
608,0000135413,2
608,06927,4
608,10862,9
614,0000128252,4
614,0000135810,2
614,0000140267,4
614,08781,4
622,0000136374,9
622,11245,7
622,24408,4
629,0000136376,3
629,05374,3
629,13365,2
632,0000102515,4
632,0000103703,5
632,0000112996,2
632,0000123565,2
632,0000130406,2
632,0000138428,2
632,01763,4
632,04107,4
632,05949,3
636,0000130656,4
640,0000131583,2
640,0000139625,2
640,10436,10
642,0000132426,9
642,02211,9
644,01718,8
645,0000106052,4
653,0000104681,2
653,0000109349,2
670,0000127006,4
670,01763,4
671,0000121502,4
671,0000135522,4
671,00659,7
676,04072,5
677,0000134197,4
682,0000127076,7
682,01574,4
682,07987,7
682,13557,8
684,0000118423,4
684,0000130141,8
684,0000136768,4
694,0000129560,4
694,09859,4
696,0000123565,4
696,08814,4
696,12609,4
704,0000133335,4
704,0000135040,2
709,0000126793,7
709,08517,2
711,0000118008,2
711,0000133072,2
711,05379,10
713,0000120989,3
715,0000108301,4
715,0000128195,4
715,01877,4
715,05381,8
715,10425,4
715,10860,4
727,0000120835,2
732,13557,4
759,0000126407,4
762,0000122742,4
762,0000136377,2
762,07377,2
762,08483,2
762,10842,4
773,0000134845,2
775,10245,2
777,0000138222,7
780,0000134464,4
780,00072,4
780,05648,4
780,05751,8
787,0000119900,4
791,0000122508,8
791,0000135570,2
792,0000132254,16
792,0000133234,4
806,00424,5
811,0000126607,2
811,00992,2
816,0000119993,4
816,05290,4
818,0000135405,2
818,10237,2
820,0000116301,2
825,0000111998,2
825,0000120453,9
825,05658,6
825,12173,7
830,0000122969,2
832,10239,5
837,0000136371,4
837,0000136757,3
837,0000141411,3
838,0000134362,4
841,0000102469,4
841,0000106119,9
842,0000132336,4
848,0000122185,4
848,0000134467,2
848,13704,2
848,14746,2
849,0000109443,4
849,0000112711,8
859,0000104258,2
859,0000121485,4
859,0000128423,4
859,0000137987,4
859,01574,4
859,13448,4
860,09380,4
861,0000120453,5
861,09405,2
869,0000135520,4
869,10923,4
869,12172,4
869,16637,4
881,0000112711,5
886,0000104292,11
886,0000127010,11
886,0000142235,2
886,04160,2
894,0000122741,2
894,0000125085,3
897,0000130684,2
924,0000115970,3
926,0000134650,4
946,0000102542,4
004,09917,4
005,0000101699,7
005,0000104099,2
005,0000106018,2
005,0000136283,2
005,02187,2
008,0000131823,2
009,0000131286,2
010,0000124928,4
013,0000133291,14
017,0000124075,2
017,0000135404,11
017,12184,4
018,04419,8
018,05047,4
018,05722,8
021,04442,2
029,0000128616,8
029,0000130506,2
029,0000130702,2
029,05232,4
029,07164,8
034,04018,6
034,05019,2
036,0000130159,8
036,0000137226,8
037,0000127024,2
037,0000128623,2
037,05666,12
037,06190,4
037,20513,4
038,0000130663,5
038,13557,4
040,0000100034,3
040,0000127414,3
040,0000135563,3
042,0000140851,4
043,01989,7
043,10862,4
050,04181,4
050,08720,4
051,0000114087,2
058,0000130850,5
058,09082,16
060,0000123453,4
060,08235,4
061,0000129633,2
061,0000133080,4
064,02346,7
064,05379,7
066,05020,4
066,12436,4
075,0000127088,4
075,0000134289,7
077,0000125444,4
077,06234,4
077,10260,8
079,0000133260,3
079,08893,3
079,13579,3
079,13822,3
080,08546,7
081,0000104912,2
081,08878,12
081,11337,4
082,0000130457,10
082,11495,10
082,13162,2
090,0000128107,4
091,0000132123,2
1003,10315,2
1015,0000101842,9
1015,0000142033,2
1015,04513,2
1019,0000133716,4
1020,17461,4
1024,13832,4
103,0000136412,2
103,23314,2
1031,05053,4
1032,0000100898,4
1037,12965,2
1039,0000123981,4
1045,0000132123,3
1045,09137,3
1046,0000132112,4
1046,0000134827,4
106,0000130159,6
1065,0000122749,4
109,0000120399,4
109,0000122718,3
109,0000134405,3
109,0000134798,3
109,0000137886,3
109,16517,3
109,23292,3
1096,0000119996,6
1096,09404,6
110,13835,5
1103,0000101842,8
1105,0000107936,2
1105,08877,6
1105,13581,2
1106,06074,2
1108,0000133289,5
1109,0000122765,4
1109,10239,4
1110,0000101880,3
1110,0000135414,3
1110,02346,3
1113,0000137988,6
1124,0000107359,2
1124,0000108961,11
1124,0000111141,2
1126,0000130980,2
1126,0000138467,4
1126,0000141918,2
113,0000122508,7
113,0000136714,4
1130,0000126356,5
114,0000111518,2
114,0000135258,2
114,0000136635,2
115,0000113914,7
115,09920,7
117,0000128614,4
117,04499,4
125,0000124229,9
125,0000125014,2
125,0000130144,2
125,00460,4
125,12047,4
126,0000126525,4
126,07448,4
126,07459,4
129,0000135564,4
129,09618,4
130,0000123565,2
130,0000126648,2
130,0000135242,3
130,09984,6
130,13938,2
130,16603,3
133,0000101699,4
133,0000139401,4
137,0000125148,4
137,0000141299,4
137,04072,4
137,07018,3
138,0000132630,4
138,12279,4
146,02007,2
146,07055,4
146,12799,4
152,0000112996,2
152,0000121674,8
152,05879,4
155,0000112246,2
155,08654,15
157,0000113440,3
159,0000114635,3
159,0000132426,6
